binary_correct,binary_margin,correct,example_id,label,model_seed,namespace,prediction,split,stage,target,template
1,7.46468448638916,1,F0:validation:446,positive,23,va,60,validation,F0,60,identity
1,20.207790732383728,1,F0:validation:421,negative,23,va,61,validation,F0,61,predicate_mismatch
0,-6.896050453186035,0,F0:validation:423,negative,23,va,60,validation,F0,61,constant_mismatch
1,8.977858543395996,1,F0:validation:506,positive,23,va,60,validation,F0,60,identity
1,5.685076713562012,1,F0:validation:158,positive,23,va,60,validation,F0,60,identity
1,7.361827850341797,1,F0:validation:398,positive,23,va,60,validation,F0,60,identity
1,4.328680038452148,1,F0:validation:146,positive,23,va,60,validation,F0,60,identity
1,7.974118232727051,1,F0:validation:291,negative,23,va,61,validation,F0,61,constant_mismatch
0,-1.8730621337890625,0,F0:validation:107,negative,23,va,60,validation,F0,61,constant_mismatch
1,6.294835090637207,1,F0:validation:455,negative,23,va,61,validation,F0,61,constant_mismatch
1,19.61702573299408,1,F0:validation:135,negative,23,va,61,validation,F0,61,constant_mismatch
1,10.712299346923828,1,F0:validation:507,negative,23,va,61,validation,F0,61,constant_mismatch
0,-1.8907880783081055,0,F0:validation:15,negative,23,va,60,validation,F0,61,constant_mismatch
1,7.950529098510742,1,F0:validation:352,positive,23,va,60,validation,F0,60,identity
1,20.11229979991913,1,F0:validation:405,negative,23,va,61,validation,F0,61,predicate_mismatch
1,10.775979995727539,1,F0:validation:479,negative,23,va,61,validation,F0,61,constant_mismatch
1,12.199413299560547,1,F0:validation:11,negative,23,va,61,validation,F0,61,constant_mismatch
1,15.154942989349365,1,F0:validation:345,negative,23,va,61,validation,F0,61,predicate_mismatch
1,19.159861743450165,1,F0:validation:13,negative,23,va,61,validation,F0,61,predicate_mismatch
1,10.057894229888916,1,F0:validation:320,positive,23,va,60,validation,F0,60,identity
1,15.947465896606445,1,F0:validation:223,negative,23,va,61,validation,F0,61,constant_mismatch
1,19.396172285079956,1,F0:validation:175,negative,23,va,61,validation,F0,61,constant_mismatch
1,1.044576644897461,1,F0:validation:486,positive,23,va,60,validation,F0,60,identity
1,8.638269901275635,1,F0:validation:344,positive,23,va,60,validation,F0,60,identity
1,16.694380283355713,1,F0:validation:179,negative,23,va,61,validation,F0,61,constant_mismatch
1,6.079323768615723,1,F0:validation:114,positive,23,va,60,validation,F0,60,identity
1,18.171012043952942,1,F0:validation:197,negative,23,va,61,validation,F0,61,predicate_mismatch
1,4.592443466186523,1,F0:validation:284,positive,23,va,60,validation,F0,60,identity
1,4.504526615142822,1,F0:validation:296,positive,23,va,60,validation,F0,60,identity
0,-2.6604442596435547,0,F0:validation:95,negative,23,va,60,validation,F0,61,constant_mismatch
1,4.71272087097168,1,F0:validation:346,positive,23,va,60,validation,F0,60,identity
1,19.959863305091858,1,F0:validation:231,negative,23,va,61,validation,F0,61,constant_mismatch
1,5.986576080322266,1,F0:validation:326,positive,23,va,60,validation,F0,60,identity
1,18.560465812683105,1,F0:validation:489,negative,23,va,61,validation,F0,61,predicate_mismatch
1,4.892341613769531,1,F0:validation:4,positive,23,va,60,validation,F0,60,identity
1,9.52261734008789,1,F0:validation:430,positive,23,va,60,validation,F0,60,identity
1,2.7003345489501953,1,F0:validation:335,negative,23,va,61,validation,F0,61,constant_mismatch
1,7.8913164138793945,1,F0:validation:366,positive,23,va,60,validation,F0,60,identity
1,18.18767088651657,1,F0:validation:505,negative,23,va,61,validation,F0,61,predicate_mismatch
1,19.020668238401413,1,F0:validation:473,negative,23,va,61,validation,F0,61,predicate_mismatch
1,4.892341613769531,1,F0:validation:72,positive,23,va,60,validation,F0,60,identity
1,7.8913164138793945,1,F0:validation:120,positive,23,va,60,validation,F0,60,identity
1,18.809027552604675,1,F0:validation:25,negative,23,va,61,validation,F0,61,predicate_mismatch
1,19.38367636501789,1,F0:validation:447,negative,23,va,61,validation,F0,61,constant_mismatch
1,7.358621597290039,1,F0:validation:202,positive,23,va,60,validation,F0,60,identity
1,6.012603759765625,1,F0:validation:208,positive,23,va,60,validation,F0,60,identity
1,18.496723532676697,1,F0:validation:465,negative,23,va,61,validation,F0,61,predicate_mismatch
1,6.376773834228516,1,F0:validation:130,positive,23,va,60,validation,F0,60,identity
1,4.517502784729004,1,F0:validation:388,positive,23,va,60,validation,F0,60,identity
1,6.3751606941223145,1,F0:validation:182,positive,23,va,60,validation,F0,60,identity
1,6.316464424133301,1,F0:validation:413,negative,23,va,61,validation,F0,61,predicate_mismatch
1,6.48704719543457,1,F0:validation:454,positive,23,va,60,validation,F0,60,identity
1,16.763658046722412,1,F0:validation:183,negative,23,va,61,validation,F0,61,constant_mismatch
1,17.9281507730484,1,F0:validation:373,negative,23,va,61,validation,F0,61,predicate_mismatch
1,18.09138584136963,1,F0:validation:305,negative,23,va,61,validation,F0,61,predicate_mismatch
1,5.106958389282227,1,F0:validation:402,positive,23,va,60,validation,F0,60,identity
1,4.592443466186523,1,F0:validation:92,positive,23,va,60,validation,F0,60,identity
1,6.455528259277344,1,F0:validation:20,positive,23,va,60,validation,F0,60,identity
1,3.8380613327026367,1,F0:validation:136,positive,23,va,60,validation,F0,60,identity
1,11.863513469696045,1,F0:validation:437,negative,23,va,61,validation,F0,61,predicate_mismatch
1,4.292688369750977,1,F0:validation:394,positive,23,va,60,validation,F0,60,identity
1,19.326924324035645,1,F0:validation:409,negative,23,va,61,validation,F0,61,predicate_mismatch
1,8.487445831298828,1,F0:validation:50,positive,23,va,60,validation,F0,60,identity
1,19.122379541397095,1,F0:validation:461,negative,23,va,61,validation,F0,61,predicate_mismatch
1,18.096930980682373,1,F0:validation:205,negative,23,va,61,validation,F0,61,predicate_mismatch
1,7.285179138183594,1,F0:validation:358,positive,23,va,60,validation,F0,60,identity
1,9.974751949310303,1,F0:validation:312,positive,23,va,60,validation,F0,60,identity
1,5.953815460205078,1,F0:validation:124,positive,23,va,60,validation,F0,60,identity
1,5.9869842529296875,1,F0:validation:288,positive,23,va,60,validation,F0,60,identity
1,14.01716423034668,1,F0:validation:89,negative,23,va,61,validation,F0,61,predicate_mismatch
1,17.9281507730484,1,F0:validation:45,negative,23,va,61,validation,F0,61,predicate_mismatch
1,8.037805557250977,1,F0:validation:374,positive,23,va,60,validation,F0,60,identity
1,7.119771480560303,1,F0:validation:82,positive,23,va,60,validation,F0,60,identity
1,10.057894229888916,1,F0:validation:66,positive,23,va,60,validation,F0,60,identity
1,19.4177967607975,1,F0:validation:169,negative,23,va,61,validation,F0,61,predicate_mismatch
1,19.940262377262115,1,F0:validation:269,negative,23,va,61,validation,F0,61,predicate_mismatch
1,7.3326802253723145,1,F0:validation:510,positive,23,va,60,validation,F0,60,identity
1,9.371013164520264,1,F0:validation:256,positive,23,va,60,validation,F0,60,identity
1,5.205291748046875,1,F0:validation:154,positive,23,va,60,validation,F0,60,identity
1,18.72711706161499,1,F0:validation:103,negative,23,va,61,validation,F0,61,constant_mismatch
1,4.292688369750977,1,F0:validation:480,positive,23,va,60,validation,F0,60,identity
1,2.791505813598633,1,F0:validation:478,positive,23,va,60,validation,F0,60,identity
1,19.112581491470337,1,F0:validation:379,negative,23,va,61,validation,F0,61,constant_mismatch
1,15.814895629882812,1,F0:validation:325,negative,23,va,61,validation,F0,61,predicate_mismatch
1,6.880926132202148,1,F0:validation:176,positive,23,va,60,validation,F0,60,identity
1,18.999620392918587,1,F0:validation:317,negative,23,va,61,validation,F0,61,predicate_mismatch
1,19.19979077577591,1,F0:validation:239,negative,23,va,61,validation,F0,61,constant_mismatch
1,6.618252754211426,1,F0:validation:315,negative,23,va,61,validation,F0,61,constant_mismatch
1,19.750187158584595,1,F0:validation:307,negative,23,va,61,validation,F0,61,constant_mismatch
1,6.58882999420166,1,F0:validation:246,positive,23,va,60,validation,F0,60,identity
1,7.774635314941406,1,F0:validation:48,positive,23,va,60,validation,F0,60,identity
1,4.930469512939453,1,F0:validation:94,positive,23,va,60,validation,F0,60,identity
1,6.104349136352539,1,F0:validation:444,positive,23,va,60,validation,F0,60,identity
0,-1.3844289779663086,0,F0:validation:475,negative,23,va,60,validation,F0,61,constant_mismatch
1,3.976816177368164,1,F0:validation:10,positive,23,va,60,validation,F0,60,identity
1,19.271800994873047,1,F0:validation:29,negative,23,va,61,validation,F0,61,predicate_mismatch
1,7.774635314941406,1,F0:validation:174,positive,23,va,60,validation,F0,60,identity
1,18.048099279403687,1,F0:validation:207,negative,23,va,61,validation,F0,61,constant_mismatch
1,18.222090482711792,1,F0:validation:357,negative,23,va,61,validation,F0,61,predicate_mismatch
1,3.6304445266723633,1,F0:validation:442,positive,23,va,60,validation,F0,60,identity
1,8.10505723953247,1,F0:validation:184,positive,23,va,60,validation,F0,60,identity
1,18.924744307994843,1,F0:validation:81,negative,23,va,61,validation,F0,61,predicate_mismatch
1,19.113413780927658,1,F0:validation:97,negative,23,va,61,validation,F0,61,predicate_mismatch
1,6.290827751159668,1,F0:validation:488,positive,23,va,60,validation,F0,60,identity
1,17.40680170059204,1,F0:validation:71,negative,23,va,61,validation,F0,61,constant_mismatch
1,19.367650032043457,1,F0:validation:439,negative,23,va,61,validation,F0,61,constant_mismatch
1,7.1425580978393555,1,F0:validation:2,positive,23,va,60,validation,F0,60,identity
1,17.300632160156965,1,F0:validation:389,negative,23,va,61,validation,F0,61,predicate_mismatch
0,-1.178380012512207,0,F0:validation:275,negative,23,va,60,validation,F0,61,constant_mismatch
1,17.554126381874084,1,F0:validation:425,negative,23,va,61,validation,F0,61,predicate_mismatch
1,14.355845928192139,1,F0:validation:225,negative,23,va,61,validation,F0,61,predicate_mismatch
1,6.97874641418457,1,F0:validation:438,positive,23,va,60,validation,F0,60,identity
1,4.930469512939453,1,F0:validation:76,positive,23,va,60,validation,F0,60,identity
1,6.220941066741943,1,F0:validation:448,positive,23,va,60,validation,F0,60,identity
1,6.880926132202148,1,F0:validation:364,positive,23,va,60,validation,F0,60,identity
1,7.913795471191406,1,F0:validation:54,positive,23,va,60,validation,F0,60,identity
1,16.008644580841064,1,F0:validation:497,negative,23,va,61,validation,F0,61,predicate_mismatch
1,16.98749876022339,1,F0:validation:115,negative,23,va,61,validation,F0,61,constant_mismatch
1,18.71795129776001,1,F0:validation:237,negative,23,va,61,validation,F0,61,predicate_mismatch
1,4.517502784729004,1,F0:validation:118,positive,23,va,60,validation,F0,60,identity
1,2.3883304595947266,1,F0:validation:386,positive,23,va,60,validation,F0,60,identity
1,8.82413911819458,1,F0:validation:216,positive,23,va,60,validation,F0,60,identity
1,20.441937804222107,1,F0:validation:483,negative,23,va,61,validation,F0,61,constant_mismatch
1,17.846392393112183,1,F0:validation:215,negative,23,va,61,validation,F0,61,constant_mismatch
1,20.04147332906723,1,F0:validation:453,negative,23,va,61,validation,F0,61,predicate_mismatch
1,6.055475234985352,1,F0:validation:60,positive,23,va,60,validation,F0,60,identity
1,7.183337211608887,1,F0:validation:396,positive,23,va,60,validation,F0,60,identity
1,19.024230003356934,1,F0:validation:485,negative,23,va,61,validation,F0,61,predicate_mismatch
1,13.813803672790527,1,F0:validation:257,negative,23,va,61,validation,F0,61,predicate_mismatch
1,7.620781421661377,1,F0:validation:362,positive,23,va,60,validation,F0,60,identity
1,7.46468448638916,1,F0:validation:468,positive,23,va,60,validation,F0,60,identity
1,1.044576644897461,1,F0:validation:276,positive,23,va,60,validation,F0,60,identity
1,18.831362456083298,1,F0:validation:217,negative,23,va,61,validation,F0,61,predicate_mismatch
1,5.22068977355957,1,F0:validation:328,positive,23,va,60,validation,F0,60,identity
1,19.31331491470337,1,F0:validation:61,negative,23,va,61,validation,F0,61,predicate_mismatch
1,18.160431146621704,1,F0:validation:407,negative,23,va,61,validation,F0,61,constant_mismatch
0,-5.505706310272217,0,F0:validation:141,negative,23,va,60,validation,F0,61,predicate_mismatch
1,5.9869842529296875,1,F0:validation:26,positive,23,va,60,validation,F0,60,identity
1,20.670865148305893,1,F0:validation:51,negative,23,va,61,validation,F0,61,constant_mismatch
1,14.831966876983643,1,F0:validation:283,negative,23,va,61,validation,F0,61,constant_mismatch
1,5.786205291748047,1,F0:validation:214,positive,23,va,60,validation,F0,60,identity
1,6.418844223022461,1,F0:validation:244,positive,23,va,60,validation,F0,60,identity
1,14.62214183807373,1,F0:validation:99,negative,23,va,61,validation,F0,61,constant_mismatch
1,5.518857955932617,1,F0:validation:456,positive,23,va,60,validation,F0,60,identity
1,7.3549652099609375,1,F0:validation:18,positive,23,va,60,validation,F0,60,identity
1,8.474762439727783,1,F0:validation:252,positive,23,va,60,validation,F0,60,identity
1,9.27434778213501,1,F0:validation:30,positive,23,va,60,validation,F0,60,identity
1,18.86210234463215,1,F0:validation:393,negative,23,va,61,validation,F0,61,predicate_mismatch
1,10.44963264465332,1,F0:validation:395,negative,23,va,61,validation,F0,61,constant_mismatch
1,16.17941427230835,1,F0:validation:303,negative,23,va,61,validation,F0,61,constant_mismatch
1,9.27434778213501,1,F0:validation:348,positive,23,va,60,validation,F0,60,identity
1,17.46913468837738,1,F0:validation:165,negative,23,va,61,validation,F0,61,predicate_mismatch
1,20.046243264339864,1,F0:validation:151,negative,23,va,61,validation,F0,61,constant_mismatch
1,5.105446815490723,1,F0:validation:314,positive,23,va,60,validation,F0,60,identity
1,18.65121603012085,1,F0:validation:441,negative,23,va,61,validation,F0,61,predicate_mismatch
1,19.438647627830505,1,F0:validation:265,negative,23,va,61,validation,F0,61,predicate_mismatch
0,-2.860727310180664,0,F0:validation:343,negative,23,va,60,validation,F0,61,constant_mismatch
1,18.633005261421204,1,F0:validation:19,negative,23,va,61,validation,F0,61,constant_mismatch
1,1.6819829940795898,1,F0:validation:271,negative,23,va,61,validation,F0,61,constant_mismatch
1,10.285143852233887,1,F0:validation:304,positive,23,va,60,validation,F0,60,identity
1,10.195116996765137,1,F0:validation:23,negative,23,va,61,validation,F0,61,constant_mismatch
1,6.568838119506836,1,F0:validation:86,positive,23,va,60,validation,F0,60,identity
1,7.3549652099609375,1,F0:validation:458,positive,23,va,60,validation,F0,60,identity
1,7.285179138183594,1,F0:validation:316,positive,23,va,60,validation,F0,60,identity
1,6.012603759765625,1,F0:validation:228,positive,23,va,60,validation,F0,60,identity
1,18.51204490661621,1,F0:validation:167,negative,23,va,61,validation,F0,61,constant_mismatch
1,19.346744775772095,1,F0:validation:37,negative,23,va,61,validation,F0,61,predicate_mismatch
1,14.549571514129639,1,F0:validation:251,negative,23,va,61,validation,F0,61,constant_mismatch
1,5.397356986999512,1,F0:validation:287,negative,23,va,61,validation,F0,61,constant_mismatch
1,10.792108535766602,1,F0:validation:385,negative,23,va,61,validation,F0,61,predicate_mismatch
1,20.054643273353577,1,F0:validation:41,negative,23,va,61,validation,F0,61,predicate_mismatch
1,6.079323768615723,1,F0:validation:112,positive,23,va,60,validation,F0,60,identity
1,18.901234237477183,1,F0:validation:177,negative,23,va,61,validation,F0,61,predicate_mismatch
1,15.878681182861328,1,F0:validation:123,negative,23,va,61,validation,F0,61,constant_mismatch
1,18.828625917434692,1,F0:validation:301,negative,23,va,61,validation,F0,61,predicate_mismatch
1,6.58882999420166,1,F0:validation:32,positive,23,va,60,validation,F0,60,identity
1,3.6674537658691406,1,F0:validation:298,positive,23,va,60,validation,F0,60,identity
1,8.638269901275635,1,F0:validation:34,positive,23,va,60,validation,F0,60,identity
1,17.24282705783844,1,F0:validation:1,negative,23,va,61,validation,F0,61,predicate_mismatch
1,18.98337948322296,1,F0:validation:299,negative,23,va,61,validation,F0,61,constant_mismatch
1,10.448522567749023,1,F0:validation:416,positive,23,va,60,validation,F0,60,identity
1,18.28083598613739,1,F0:validation:399,negative,23,va,61,validation,F0,61,constant_mismatch
1,19.40512442588806,1,F0:validation:503,negative,23,va,61,validation,F0,61,constant_mismatch
1,18.07760590314865,1,F0:validation:377,negative,23,va,61,validation,F0,61,predicate_mismatch
1,18.936516046524048,1,F0:validation:235,negative,23,va,61,validation,F0,61,constant_mismatch
1,17.09369248151779,1,F0:validation:121,negative,23,va,61,validation,F0,61,predicate_mismatch
1,17.790767431259155,1,F0:validation:353,negative,23,va,61,validation,F0,61,predicate_mismatch
1,19.632648557424545,1,F0:validation:337,negative,23,va,61,validation,F0,61,predicate_mismatch
1,5.571703910827637,1,F0:validation:198,positive,23,va,60,validation,F0,60,identity
1,18.359553933143616,1,F0:validation:53,negative,23,va,61,validation,F0,61,predicate_mismatch
1,2.4215879440307617,1,F0:validation:64,positive,23,va,60,validation,F0,60,identity
1,4.749741554260254,1,F0:validation:28,positive,23,va,60,validation,F0,60,identity
1,7.9539031982421875,1,F0:validation:238,positive,23,va,60,validation,F0,60,identity
1,15.18515920639038,1,F0:validation:329,negative,23,va,61,validation,F0,61,predicate_mismatch
1,6.376773834228516,1,F0:validation:90,positive,23,va,60,validation,F0,60,identity
1,11.610848426818848,1,F0:validation:171,negative,23,va,61,validation,F0,61,constant_mismatch
1,15.5659761428833,1,F0:validation:219,negative,23,va,61,validation,F0,61,constant_mismatch
1,13.344529151916504,1,F0:validation:411,negative,23,va,61,validation,F0,61,constant_mismatch
1,5.824204921722412,1,F0:validation:250,positive,23,va,60,validation,F0,60,identity
1,2.3883304595947266,1,F0:validation:128,positive,23,va,60,validation,F0,60,identity
1,20.1020330786705,1,F0:validation:297,negative,23,va,61,validation,F0,61,predicate_mismatch
1,7.456433296203613,1,F0:validation:272,positive,23,va,60,validation,F0,60,identity
1,7.3326802253723145,1,F0:validation:508,positive,23,va,60,validation,F0,60,identity
1,5.254423141479492,1,F0:validation:457,negative,23,va,61,validation,F0,61,predicate_mismatch
1,7.620781421661377,1,F0:validation:342,positive,23,va,60,validation,F0,60,identity
1,17.567580699920654,1,F0:validation:281,negative,23,va,61,validation,F0,61,predicate_mismatch
1,19.145508289337158,1,F0:validation:361,negative,23,va,61,validation,F0,61,predicate_mismatch
1,20.081838488578796,1,F0:validation:467,negative,23,va,61,validation,F0,61,constant_mismatch
1,6.0420331954956055,1,F0:validation:186,positive,23,va,60,validation,F0,60,identity
1,12.959501266479492,1,F0:validation:59,negative,23,va,61,validation,F0,61,constant_mismatch
1,18.887442231178284,1,F0:validation:143,negative,23,va,61,validation,F0,61,constant_mismatch
1,8.10505723953247,1,F0:validation:422,positive,23,va,60,validation,F0,60,identity
1,7.650906562805176,1,F0:validation:482,positive,23,va,60,validation,F0,60,identity
1,7.155673027038574,1,F0:validation:157,negative,23,va,61,validation,F0,61,predicate_mismatch
1,14.87896203994751,1,F0:validation:381,negative,23,va,61,validation,F0,61,predicate_mismatch
1,6.290827751159668,1,F0:validation:104,positive,23,va,60,validation,F0,60,identity
1,16.895634651184082,1,F0:validation:35,negative,23,va,61,validation,F0,61,constant_mismatch
1,8.642703533172607,1,F0:validation:340,positive,23,va,60,validation,F0,60,identity
1,18.41771924495697,1,F0:validation:501,negative,23,va,61,validation,F0,61,predicate_mismatch
1,8.105915546417236,1,F0:validation:180,positive,23,va,60,validation,F0,60,identity
1,8.977858543395996,1,F0:validation:380,positive,23,va,60,validation,F0,60,identity
1,18.102606296539307,1,F0:validation:147,negative,23,va,61,validation,F0,61,constant_mismatch
1,20.169641733169556,1,F0:validation:259,negative,23,va,61,validation,F0,61,constant_mismatch
1,13.115401268005371,1,F0:validation:155,negative,23,va,61,validation,F0,61,constant_mismatch
1,18.774261713027954,1,F0:validation:229,negative,23,va,61,validation,F0,61,predicate_mismatch
1,3.976816177368164,1,F0:validation:80,positive,23,va,60,validation,F0,60,identity
0,-1.6401042938232422,0,F0:validation:339,negative,23,va,60,validation,F0,61,constant_mismatch
1,18.811926007270813,1,F0:validation:261,negative,23,va,61,validation,F0,61,predicate_mismatch
0,-3.4077110290527344,0,F0:validation:419,negative,23,va,60,validation,F0,61,constant_mismatch
1,9.52261734008789,1,F0:validation:192,positive,23,va,60,validation,F0,60,identity
1,4.892341613769531,1,F0:validation:232,positive,23,va,60,validation,F0,60,identity
1,6.965336799621582,1,F0:validation:392,positive,23,va,60,validation,F0,60,identity
1,7.038898468017578,1,F0:validation:142,positive,23,va,60,validation,F0,60,identity
1,7.1425580978393555,1,F0:validation:382,positive,23,va,60,validation,F0,60,identity
1,7.682363510131836,1,F0:validation:185,negative,23,va,61,validation,F0,61,predicate_mismatch
1,7.1425580978393555,1,F0:validation:368,positive,23,va,60,validation,F0,60,identity
1,17.845943450927734,1,F0:validation:55,negative,23,va,61,validation,F0,61,constant_mismatch
1,7.904742240905762,1,F0:validation:16,positive,23,va,60,validation,F0,60,identity
1,20.19778823852539,1,F0:validation:431,negative,23,va,61,validation,F0,61,constant_mismatch
1,1.4249067306518555,1,F0:validation:254,positive,23,va,60,validation,F0,60,identity
1,4.353604316711426,1,F0:validation:67,negative,23,va,61,validation,F0,61,constant_mismatch
1,3.8380613327026367,1,F0:validation:406,positive,23,va,60,validation,F0,60,identity
0,-1.459874153137207,0,F0:validation:187,negative,23,va,60,validation,F0,61,constant_mismatch
1,6.97874641418457,1,F0:validation:356,positive,23,va,60,validation,F0,60,identity
1,19.11779475212097,1,F0:validation:7,negative,23,va,61,validation,F0,61,constant_mismatch
1,12.422999382019043,1,F0:validation:279,negative,23,va,61,validation,F0,61,constant_mismatch
1,18.505245566368103,1,F0:validation:313,negative,23,va,61,validation,F0,61,predicate_mismatch
0,-5.765316009521484,0,F0:validation:213,negative,23,va,60,validation,F0,61,predicate_mismatch
0,-2.6173524856567383,0,F0:validation:5,negative,23,va,60,validation,F0,61,predicate_mismatch
1,7.620781421661377,1,F0:validation:460,positive,23,va,60,validation,F0,60,identity
1,20.489579677581787,1,F0:validation:415,negative,23,va,61,validation,F0,61,constant_mismatch
1,7.774635314941406,1,F0:validation:258,positive,23,va,60,validation,F0,60,identity
1,19.438647627830505,1,F0:validation:9,negative,23,va,61,validation,F0,61,predicate_mismatch
1,14.14937686920166,1,F0:validation:233,negative,23,va,61,validation,F0,61,predicate_mismatch
1,19.01490306854248,1,F0:validation:397,negative,23,va,61,validation,F0,61,predicate_mismatch
1,18.474528789520264,1,F0:validation:211,negative,23,va,61,validation,F0,61,constant_mismatch
1,5.571703910827637,1,F0:validation:74,positive,23,va,60,validation,F0,60,identity
1,19.228337287902832,1,F0:validation:277,negative,23,va,61,validation,F0,61,predicate_mismatch
1,14.355845928192139,1,F0:validation:65,negative,23,va,61,validation,F0,61,predicate_mismatch
1,19.1776075810194,1,F0:validation:101,negative,23,va,61,validation,F0,61,predicate_mismatch
1,4.877159118652344,1,F0:validation:234,positive,23,va,60,validation,F0,60,identity
1,4.930469512939453,1,F0:validation:294,positive,23,va,60,validation,F0,60,identity
1,2.791505813598633,1,F0:validation:494,positive,23,va,60,validation,F0,60,identity
1,18.482048630714417,1,F0:validation:201,negative,23,va,61,validation,F0,61,predicate_mismatch
1,5.953815460205078,1,F0:validation:282,positive,23,va,60,validation,F0,60,identity
1,15.698905944824219,1,F0:validation:109,negative,23,va,61,validation,F0,61,predicate_mismatch
1,15.15550422668457,1,F0:validation:83,negative,23,va,61,validation,F0,61,constant_mismatch
1,4.877159118652344,1,F0:validation:218,positive,23,va,60,validation,F0,60,identity
1,1.948385238647461,1,F0:validation:375,negative,23,va,61,validation,F0,61,constant_mismatch
1,6.330011367797852,1,F0:validation:418,positive,23,va,60,validation,F0,60,identity
1,16.668646812438965,1,F0:validation:267,negative,23,va,61,validation,F0,61,constant_mismatch
1,19.194112539291382,1,F0:validation:331,negative,23,va,61,validation,F0,61,constant_mismatch
1,20.190027356147766,1,F0:validation:371,negative,23,va,61,validation,F0,61,constant_mismatch
1,6.091221332550049,1,F0:validation:300,positive,23,va,60,validation,F0,60,identity
0,-8.18917179107666,0,F0:validation:401,negative,23,va,60,validation,F0,61,predicate_mismatch
1,15.339194774627686,1,F0:validation:43,negative,23,va,61,validation,F0,61,constant_mismatch
1,19.01160991191864,1,F0:validation:443,negative,23,va,61,validation,F0,61,constant_mismatch
1,3.7890796661376953,1,F0:validation:354,positive,23,va,60,validation,F0,60,identity
1,15.99950909614563,1,F0:validation:93,negative,23,va,61,validation,F0,61,predicate_mismatch
1,7.904742240905762,1,F0:validation:242,positive,23,va,60,validation,F0,60,identity
1,7.620781421661377,1,F0:validation:450,positive,23,va,60,validation,F0,60,identity
1,11.609480857849121,1,F0:validation:163,negative,23,va,61,validation,F0,61,constant_mismatch
1,20.790855646133423,1,F0:validation:363,negative,23,va,61,validation,F0,61,constant_mismatch
1,5.986576080322266,1,F0:validation:334,positive,23,va,60,validation,F0,60,identity
1,5.105446815490723,1,F0:validation:38,positive,23,va,60,validation,F0,60,identity
1,19.248652577400208,1,F0:validation:75,negative,23,va,61,validation,F0,61,constant_mismatch
1,6.376773834228516,1,F0:validation:336,positive,23,va,60,validation,F0,60,identity
1,5.786205291748047,1,F0:validation:462,positive,23,va,60,validation,F0,60,identity
1,18.806975960731506,1,F0:validation:481,negative,23,va,61,validation,F0,61,predicate_mismatch
1,20.091854913625866,1,F0:validation:445,negative,23,va,61,validation,F0,61,predicate_mismatch
1,16.251791954040527,1,F0:validation:149,negative,23,va,61,validation,F0,61,predicate_mismatch
1,2.3883304595947266,1,F0:validation:40,positive,23,va,60,validation,F0,60,identity
1,13.896936893463135,1,F0:validation:113,negative,23,va,61,validation,F0,61,predicate_mismatch
1,6.568838119506836,1,F0:validation:98,positive,23,va,60,validation,F0,60,identity
1,13.265752792358398,1,F0:validation:221,negative,23,va,61,validation,F0,61,predicate_mismatch
1,6.079323768615723,1,F0:validation:160,positive,23,va,60,validation,F0,60,identity
0,-6.874561309814453,0,F0:validation:161,negative,23,va,60,validation,F0,61,predicate_mismatch
